idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_REAL,PREVISAO_Regressão Linear,PREVISAO_Árvore de Decisão,PREVISAO_Random Forest
49,1,2,4,3,37,1,96.8413944156,3,1,298,1,2,572.0,549.0654491686751,564.972972972973,537.6491018959825
50,1,3,4,0,39,1,131.7228485802,3,0,0,1,1,474.3,541.7930027971961,497.28352745424286,537.7295969216843
54,0,3,1,0,34,1,73.0639993490854,4,0,0,1,0,411.3,402.03928838296025,371.3832214765101,402.9164443227279
34,0,3,3,0,20,1,18.5450969431362,6,0,0,1,0,308.7,302.2391984277362,282.0142857142857,309.139945042215
27,1,3,2,0,15,1,54.28927249693,4,0,0,1,0,175.5,300.2683166631101,220.2222222222222,261.774574455228
44,0,3,1,0,26,1,19.1736012657715,6,0,0,1,0,280.8,315.95126639344375,273.0,313.65949802708906
41,0,0,3,3,28,1,27.7848458021106,3,1,824,1,1,591.0,527.9068855283415,590.4470588235295,563.1306481434726
51,1,0,2,2,39,1,193.27061150554,3,1,168,1,1,519.0,518.4124068073352,506.254597122302,483.81353982428857
44,0,3,1,0,31,1,20.7118514997043,3,0,0,1,0,374.4,367.8652543539166,348.75,372.0627201007829
50,1,0,2,2,46,1,143.112812385,1,1,819,2,1,819.0,757.9093762257532,757.9708333333333,764.7753886955346
67,0,0,2,1,53,1,20.805137687934,4,0,0,1,1,474.0,527.8023462276309,472.3333333333333,487.95912329343645
37,0,3,1,0,24,1,64.9084781458385,3,0,0,1,0,384.3,367.57057826849143,351.0965116279069,359.9758561977355
60,0,3,2,0,45,0,0.0,3,0,0,1,1,439.2,439.0042239074303,458.205,453.3347370692592
51,0,0,3,1,42,1,24.5360773665162,5,0,0,1,0,473.0,423.33288852366394,450.4853146853148,476.3070711651779
53,0,0,3,0,34,1,71.9756980942464,6,0,0,1,1,424.0,454.73636506896815,459.7978003384095,463.3672607389337
48,1,0,2,3,39,1,218.75323345952,1,1,1555,3,2,904.0,1078.8683699578448,856.78,843.5552510202646
44,1,1,1,4,27,1,90.74890557504,4,0,0,1,1,298.0,455.3575953508256,426.8409395973154,414.3546751782487
42,0,1,3,5,34,1,23.8564905625152,5,0,0,1,1,512.0,477.0831457681315,459.7978003384095,474.61160444709145
51,1,3,3,0,33,1,69.959420118,4,0,0,1,1,511.2,450.1274696484598,459.7978003384095,451.7194507890255
49,0,0,3,2,32,0,0.0,4,0,0,1,1,384.8,384.990274825798,383.49285140562256,388.7071590729719
59,0,3,2,0,45,1,19.1312140204584,4,0,0,1,0,297.0,425.74500346324044,345.24,356.6149457920456
38,1,2,2,4,20,1,88.63067277324,5,0,0,1,1,322.0,419.0073618792259,378.39478260869566,387.95995715074014
44,0,0,1,4,35,1,16.7646244077216,3,1,255,2,1,327.0,495.85000490803935,364.1385964912281,411.9096913543276
36,1,0,1,2,29,1,80.92871858736,1,1,1524,3,0,773.0,798.3278446742563,689.1428571428571,700.5250406046157
42,1,0,3,4,26,1,101.73032071776,2,1,738,1,1,633.0,544.1387949611824,636.5454545454545,559.5354598699179
44,0,0,1,4,26,1,66.785782233024,1,1,402,1,0,330.0,395.2439866880561,351.0965116279069,396.5377144993405
55,0,3,1,0,40,1,24.2657426966958,6,0,0,1,1,538.2,447.93554018352006,497.28352745424286,497.24224442568163
42,1,0,1,3,25,1,72.13596697648,2,1,842,1,0,492.0,464.6139591253928,483.05555555555554,548.3299288875066
43,1,2,1,4,32,1,20.29634198592,3,1,355,1,1,472.0,419.31292506612647,467.53999999999996,434.83334325458503
46,1,0,2,3,36,1,128.73856020964,3,1,435,1,0,454.0,468.1518186331024,428.29344978165943,505.95635779302376
46,0,0,2,2,36,1,21.0081191908224,6,0,0,1,2,528.0,509.90462693897337,575.0,562.7107657909768
50,1,1,3,4,43,1,133.055236548,4,0,0,1,1,517.0,579.4710995515948,564.5574074074075,569.6451568997117
41,1,3,2,0,28,1,121.767794226231,3,0,0,1,0,324.9,412.71789761541163,382.3849056603772,406.4466903508313
49,0,0,1,4,31,1,21.7915498472424,3,1,377,1,1,414.0,426.97999148892313,489.79212598425204,462.2634353347829
64,0,3,2,0,55,1,24.1995730113062,4,0,0,1,0,453.6,481.17075421427006,457.0760736196319,489.5099061252883
38,0,3,2,0,19,1,21.3754962163226,4,0,0,1,1,396.9,364.3321970065622,399.8625,406.7227106203066
41,0,3,3,0,31,1,18.6331340921544,1,1,247,1,1,387.0,404.93272240498754,364.1385964912281,363.2530038312827
55,1,0,2,1,34,1,133.7106093995,3,1,161,1,0,570.0,372.1872027657606,495.62435897435904,443.06334208277104
35,0,3,2,0,20,1,16.14507642396,4,1,298,1,0,209.7,271.4563972701651,218.21428571428572,253.53085177754824
49,1,3,2,1,32,1,95.795295831268,1,1,169,1,1,421.2,422.0468487858495,407.77532467532467,424.34453621419686
39,0,2,4,1,28,1,25.6041470300688,1,1,704,1,1,597.0,508.9905277278438,590.4470588235295,537.7955353427324
43,1,0,0,4,36,1,187.762717136137,3,1,392,1,0,595.35,502.38988504962805,506.254597122302,546.7004725012914
54,0,3,2,0,33,1,24.364930942774,1,1,485,1,1,441.9,453.3394682008955,489.79212598425204,481.9074420360656
52,0,0,1,0,43,1,73.0971491275536,4,0,0,1,1,493.0,515.3527820922876,497.28352745424286,512.7123080331313
40,1,3,3,0,33,1,124.56555094508,5,0,0,1,1,498.6,496.2705256245207,459.7978003384095,484.7364196694881
49,0,0,4,2,33,0,0.0,6,0,0,1,0,329.6,319.5869834898635,369.6473684210526,369.5777164465204
45,0,2,2,4,35,0,0.0,4,0,0,1,0,356.8,357.98649394495743,344.9574074074074,365.6916224226852
49,0,1,1,3,35,1,18.670264597356,3,1,177,1,0,436.0,335.8141116415071,344.9574074074074,367.7138802143323
38,0,0,1,1,22,1,16.9651064659104,3,1,167,1,1,332.0,317.56998313505756,335.04727272727274,314.70471274606524
37,0,0,2,2,33,1,62.6859046239126,5,0,0,1,1,421.0,479.942935969403,459.7978003384095,422.2086076306973
49,0,0,4,2,34,1,17.8022239153056,6,0,0,1,1,404.0,439.3503988620951,383.49285140562256,366.61240137445066
46,0,3,3,0,39,1,16.7525295434604,1,1,244,2,0,286.2,452.1022991542691,389.5800000000001,430.4911585375746
27,0,0,2,0,15,1,20.3354153923848,4,0,0,1,1,364.0,351.7001657890954,435.18,384.1457568338917
56,1,0,3,1,35,1,131.3079153672,4,0,0,1,0,285.0,441.1432313158234,351.22499999999997,440.84239302112246
43,0,0,1,3,28,1,21.1848610932816,5,0,0,1,1,396.0,415.76073341307057,426.8409395973154,430.8331116410966
47,0,0,1,5,40,1,22.280657630616,1,1,419,1,1,472.0,513.2896583695837,497.28352745424286,503.0223899753193
40,1,1,4,2,26,1,89.4759405624,5,0,0,1,1,412.0,446.07961462741974,426.8409395973154,420.13174296631297
44,0,3,1,0,30,1,27.0203626622736,1,1,753,1,1,495.9,507.7296935314156,590.4470588235295,529.3399950011841
42,0,0,2,4,34,1,62.0017542032112,6,0,0,1,1,341.0,484.90677526416357,459.7978003384095,436.9050419446088
37,0,0,4,4,27,1,36.1668148508394,2,1,1431,1,0,647.0,628.5842663147387,602.88,651.0747530120799
57,0,3,1,0,47,1,24.6183860273201,4,0,0,1,0,470.7,439.7256290460733,457.0760736196319,445.4320569863504
65,0,3,2,0,54,1,78.8761375246152,3,0,0,1,0,536.4,519.9541154529829,457.0760736196319,511.02100712693004
37,1,0,2,4,27,1,114.8418922875,4,0,0,1,0,290.0,423.84095201804394,308.2857142857143,422.15879961665615
41,1,3,1,0,25,1,93.56233242048,6,0,0,1,1,397.8,410.45429088512725,426.8409395973154,412.5041196896565
36,0,0,2,4,22,1,15.39857853852,4,1,236,1,1,225.0,352.06127140113296,335.04727272727274,293.3889744329945
46,1,3,4,0,31,1,190.753756967865,6,0,0,1,0,578.448,459.4703401485817,506.254597122302,494.47308107765355
55,1,1,1,4,36,1,138.4149122235,4,0,0,1,1,665.0,527.1617266399192,495.62435897435904,541.4598997197147
34,1,3,4,0,10,1,170.893479853391,6,0,0,1,1,346.698,399.66128585123056,305.18333333333334,401.22806304996743
50,1,2,0,1,35,1,137.70169434,2,1,555,3,1,731.0,679.4495780995462,632.1785714285714,631.5663499071817
49,1,3,3,1,29,1,110.643669733744,6,0,0,1,1,611.1,450.5714172858363,459.7978003384095,469.7596748775214
52,1,0,2,3,35,1,109.6335924896,3,1,751,1,1,684.0,573.8606293338919,727.9399999999999,624.8138960318809
38,0,3,4,0,33,0,0.0,5,0,0,1,1,417.6,392.2123871633138,383.49285140562256,373.5475775658243
38,0,0,1,2,28,0,0.0,2,1,431,1,0,280.0,313.3625296271059,306.44,338.3467258565204
48,0,3,3,0,30,1,23.5346585808379,1,1,493,1,0,444.6,388.1426019024777,409.13650793650794,415.0322618105206
34,0,3,3,0,21,0,0.0,6,0,0,1,0,218.16,254.77060532146982,274.94490566037734,281.6245756720936
31,1,0,2,0,18,1,56.09937170315,3,1,172,1,1,265.0,312.40668191173245,325.09999999999997,338.6430972268855
40,1,3,4,0,36,1,144.36169696088,2,1,1610,1,0,729.9,753.4316623710451,720.8749999999999,698.6161625132902
39,1,0,2,1,32,1,60.52925408718,5,0,0,1,0,434.0,384.5561883076957,371.3832214765101,393.84446832381946
46,0,0,2,3,39,0,0.0,1,1,475,1,0,332.8,395.253242241202,388.40000000000003,395.49085161374205
40,1,1,0,4,32,1,90.3381542112,4,0,0,1,1,473.0,485.3586838554112,459.7978003384095,455.31114249111397
59,1,0,0,2,43,1,100.534657914,3,1,234,1,1,392.0,471.9196264613184,497.28352745424286,433.6032501722479
50,1,0,3,3,39,1,193.100762718,5,0,0,1,0,558.0,522.5688538051886,506.254597122302,538.0468787444526
50,1,3,0,0,43,1,199.42418090712,5,0,0,1,1,635.04,581.7393014286538,586.8455737704917,592.9077452935983
50,1,3,4,0,42,1,101.8094378184,1,1,491,1,0,457.2,497.4595317706892,428.29344978165943,484.8663074597314
46,0,0,4,4,34,1,18.172079693712,4,0,0,1,1,356.0,471.43184593446887,383.49285140562256,366.27134732578384
46,1,1,1,2,27,1,126.633176212,3,1,292,1,1,460.0,432.6502882728948,496.70740740740735,437.05046994073354
52,1,0,1,0,48,1,208.50990809784,2,1,769,3,0,743.0,786.0771307576504,706.925,715.8518345235439
60,0,3,1,0,49,1,75.4035551327136,5,0,0,1,0,465.3,476.24565322586164,457.0760736196319,467.93616940927285
47,1,0,0,3,26,1,190.816855445349,3,1,375,1,1,489.3,491.2935833815905,503.06149999999997,508.9925069756713
34,1,0,2,1,36,1,103.72748334708,2,1,1258,1,1,666.0,708.6422379752539,727.9090909090909,681.3980834824101
56,0,3,2,0,51,1,41.9206420585368,4,0,0,1,0,711.0,480.97769476414464,457.0760736196319,484.6292250859091
41,1,1,2,3,21,1,21.13157972616,5,0,0,1,0,396.0,304.12192456836476,375.7111111111111,366.1581917563575
60,1,3,4,0,33,1,142.1390163792,6,0,0,1,1,567.0,479.21423343016244,714.1535714285714,513.6941762980609
40,1,1,4,3,27,1,124.332846274,3,1,382,1,1,595.0,479.00068332373826,496.70740740740735,514.8117927406835
44,0,0,2,2,25,0,0.0,2,1,534,1,0,324.8,315.5600870268213,306.44,379.88299446375856
50,0,0,4,5,29,0,0.0,5,0,0,1,2,472.0,444.47565543582607,496.40000000000003,451.95575215990675
30,1,0,1,1,16,1,15.666375543,5,0,0,1,0,218.0,266.8819090627085,303.1790909090909,286.6910459990499
61,1,3,2,0,54,1,163.41373455127,2,0,0,3,1,829.8,776.3750447134378,716.2007142857143,747.7421701151351
43,0,2,3,2,32,0,0.0,3,1,443,1,0,439.2,336.2567570188198,388.40000000000003,392.850264722587
46,1,3,3,0,31,1,187.698250323712,5,0,0,1,1,406.8,521.3604396553925,506.254597122302,503.8685067384433
35,0,0,3,2,34,0,0.0,3,1,185,1,0,317.6,297.75765739344956,344.9574074074074,339.72061566362646
50,0,0,2,3,38,1,22.15585691496,3,1,391,1,1,408.0,467.5747866495211,497.28352745424286,501.15901687715854
47,1,0,3,3,34,1,62.9539247799,3,1,270,2,1,395.0,506.48067813681905,549.790909090909,547.8988698389466
53,0,3,4,0,41,1,23.3883668645017,6,0,0,1,0,450.9,407.486161524447,450.4853146853148,448.05523361769883
43,0,0,2,4,32,1,27.0590821714356,3,1,755,1,1,573.0,534.8712013389204,590.4470588235295,566.2845191566723
30,0,3,1,0,21,1,17.15002114644,4,0,0,1,1,309.6,379.40211374647123,330.35,322.52835810889513
52,1,3,3,0,46,1,201.568969951232,4,0,0,1,0,691.2,557.0060003207931,678.2212857142857,549.3653288471271
38,0,3,4,0,22,1,21.0761346129667,2,1,443,1,1,378.9,399.7196127377166,428.2291666666667,416.49633497611734
48,0,0,0,3,35,1,103.403423090779,3,1,483,1,0,566.0,461.5885734115773,485.2121212121212,491.9565818658953
50,0,3,1,1,33,1,22.843173723579,1,1,431,1,1,432.9,447.7390032181597,489.79212598425204,465.06968145369785
55,0,0,3,3,46,1,18.568620651357,6,0,0,1,1,359.0,504.54949561713784,399.51724137931035,393.04701459886473
43,0,1,1,1,34,1,17.457122556159,4,0,0,1,1,345.0,442.99924305940874,383.49285140562256,363.2832229975331
43,0,3,1,0,33,1,38.8450499679871,4,0,0,1,0,665.1,386.5520181282427,409.13650793650794,419.97282401873315
47,1,0,1,2,36,1,86.30329061088,6,0,0,1,1,743.0,471.9754672792302,497.28352745424286,472.9227029541605
54,1,3,3,0,50,1,125.786282823278,3,0,0,1,1,792.9,592.3293281555432,550.8405405405407,571.960271353994
49,1,0,3,3,34,1,100.66484695232,6,0,0,1,0,598.0,421.9268846425662,485.2121212121212,486.8224137833188
51,1,2,3,1,40,1,132.607901322,6,0,0,1,0,475.0,465.644530282149,564.5574074074075,504.7935519092817
46,1,0,0,2,30,1,148.97679058944,1,1,1428,1,1,823.0,733.781729273361,752.2222222222222,744.3030045412897
35,1,3,0,0,25,1,114.73513611471,3,0,0,1,0,282.6,389.63566238454825,308.2857142857143,392.3049465054291
49,0,0,2,4,33,1,23.6812268332134,3,1,476,1,1,557.0,466.82142144430634,489.79212598425204,504.23851800647964
46,1,0,2,3,25,1,26.90258112196,1,1,751,1,1,523.0,479.09054792126193,503.4,533.2845466663526
58,0,3,3,0,33,1,70.0172268794091,3,0,0,1,1,416.7,465.5627711238013,459.7978003384095,455.1805398828893
46,0,0,1,4,32,1,69.1708175200692,4,0,0,1,0,387.0,421.976430364444,409.4328859060402,436.32551338760265
53,0,3,1,0,44,1,68.4459671948197,5,0,0,1,1,438.3,512.5040583967586,497.28352745424286,494.07340694258744
36,1,3,2,1,23,1,116.507756569488,6,0,0,1,0,354.6,371.5324938975936,308.2857142857143,373.1551137377779
50,0,3,1,0,33,1,69.641207696196,5,0,0,1,1,477.9,453.01282751794264,459.7978003384095,451.8978722078122
46,0,2,3,4,36,1,20.3913494055,3,1,320,1,0,375.0,395.7213062026566,411.2758620689655,427.98703464597486
48,0,0,4,3,37,1,21.082927138608,6,0,0,1,0,414.0,406.1444849292105,450.4853146853148,447.2445037264527
41,1,0,3,3,34,1,120.1116452118,6,0,0,1,0,471.0,446.34880602103414,485.2121212121212,464.6654370989243
45,1,0,3,4,31,1,62.0370550695,6,0,0,1,1,346.0,450.1600061904042,459.7978003384095,426.6154744900861
63,1,2,3,0,46,1,110.05267344236,6,0,0,1,1,603.0,523.1936062244899,497.28352745424286,520.6308517952897
36,0,0,4,2,34,1,18.80939430504,4,0,0,1,1,398.0,471.73428270123213,383.49285140562256,386.5871152126869
33,1,3,3,0,21,1,57.854165314211,6,0,0,1,1,342.9,380.90786450158186,325.09999999999997,369.40215005189845
43,0,0,2,3,27,1,85.0519326594366,1,1,1451,1,1,697.0,712.8936539666447,727.9090909090909,696.5018573957801
31,0,0,3,0,20,1,17.510271028467,4,0,0,1,1,297.0,377.88340930209836,300.07500000000005,332.9788140527922
40,1,3,1,0,30,1,119.4346454315,1,1,261,2,1,517.5,519.2130701855428,605.0071428571428,552.1012776463701
37,0,0,0,3,34,1,59.887968629139,2,1,284,1,0,367.0,401.39326942346736,409.4328859060402,401.5579619503094
55,1,3,2,1,36,1,214.0104769599,2,1,877,2,0,722.7,684.3409700060104,732.031,692.3406128898622
33,1,0,1,2,26,1,85.80612874309,6,0,0,1,0,331.0,370.6282670852848,310.05862068965524,341.4033634063951
35,0,0,1,2,28,1,59.41567072548,6,0,0,1,0,315.0,378.45903804093393,280.3928571428571,346.1129482077323
44,1,3,2,2,31,1,96.925362534,3,0,0,1,1,539.1,483.2282044942987,459.7978003384095,480.8048165608042
49,0,0,2,1,33,1,22.8095470310976,3,1,428,1,1,512.0,435.11092188877404,489.79212598425204,481.0570450175495
42,0,3,2,1,30,1,19.7619444172486,3,0,0,1,0,389.7,374.9874934738799,345.24,350.731060046574
45,1,2,3,3,25,1,97.389300605,6,0,0,1,1,525.0,435.50001923276665,426.8409395973154,450.71581035629276
56,1,0,1,1,41,1,98.07431145408,5,0,0,1,1,364.0,498.0707386916202,497.28352745424286,454.50406886457495
42,0,0,2,3,33,1,19.0806226040412,4,0,0,1,1,371.0,456.29610534514364,383.49285140562256,387.4292832044714
41,1,3,4,1,28,1,124.79380788648,4,0,0,1,1,655.2,484.0435518023546,496.70740740740735,494.3778662285428
41,0,3,4,1,25,1,137.037658462234,2,1,987,1,0,603.0,564.9541406880646,636.3399999999999,585.4588290795319
46,1,0,1,5,39,1,98.36921227924,3,1,331,1,1,642.0,510.7869125198271,497.28352745424286,484.75446798526855
55,1,3,0,2,46,1,130.32424820274,3,0,0,1,0,325.8,510.3502015119054,507.95405405405404,473.8067107691805
42,1,0,4,4,34,1,65.81377113442,1,1,422,1,2,481.0,566.0893843985676,593.4,532.7635928311992
56,0,3,1,0,43,1,20.5106343937747,1,1,235,1,1,433.8,445.238819010547,497.52,440.20628698791404
41,0,0,4,2,25,1,146.71413764851,1,1,1477,1,1,764.0,755.3022235334208,752.2222222222222,721.8298566751968
53,1,3,2,0,44,1,135.139764857328,5,0,0,1,0,511.2,485.4238576980684,564.5574074074075,510.1216909265782
47,0,1,4,2,30,1,18.3244937878926,6,0,0,2,2,483.0,551.3305352055418,431.0333333333333,448.5052649284495
38,1,0,3,1,30,1,89.6120549253,4,0,0,1,1,347.0,467.39402395904204,459.7978003384095,412.1740047664951
44,0,1,2,4,27,1,23.268847221504,4,0,0,1,1,485.0,429.2825999708147,426.8409395973154,448.0862941911502
44,0,3,3,0,32,1,35.3417650053466,2,1,1274,1,0,581.4,584.1624385477783,677.6,609.4629675215989
45,1,3,2,0,32,1,91.423534865,3,0,0,1,0,270.0,409.2781415787965,371.3832214765101,376.73923240445833
42,0,3,3,2,28,0,0.0,6,0,0,1,1,349.92,359.6393665632098,376.94818181818187,370.3941468368939
49,1,2,2,2,36,1,129.57211043954,3,1,159,1,2,658.0,519.5249111221424,659.625,553.63811179599
35,1,0,3,1,23,1,88.05396075255,4,0,0,1,1,387.0,429.3421087420033,378.39478260869566,362.07252387006616
56,0,0,1,1,34,0,0.0,6,0,0,1,1,371.2,357.74267974877273,383.49285140562256,350.09928562758887
47,1,3,3,2,34,1,42.788517324462,4,0,0,1,1,743.4,455.4702052242298,459.7978003384095,457.2930880330179
39,1,0,2,3,29,1,79.67493066,2,1,1367,1,1,680.0,682.2685062422925,727.9090909090909,684.2696263080435
38,1,0,4,3,15,1,88.34355560916,6,0,0,1,0,314.0,320.96767167363015,268.90909090909093,341.3273709981586
49,0,0,4,2,33,0,0.0,4,0,0,1,1,421.6,395.10216733709063,383.49285140562256,390.43375110580365
37,0,0,1,3,33,1,21.21356516769,3,1,431,1,2,605.0,520.9174281502671,593.4,529.7463180358283
34,0,3,2,0,20,0,0.0,6,0,0,1,0,267.12,244.65871281017718,274.94490566037734,274.7171646931602
61,1,3,0,0,39,1,74.67976561346,4,0,0,2,1,546.3,532.6518907667707,673.5827586206897,602.7879603439121
43,0,3,4,2,33,1,21.8310725555809,4,0,0,1,1,450.9,461.84902761790806,459.7978003384095,471.0217464623557
47,0,0,1,3,27,1,22.6370742559164,4,0,0,1,1,418.0,412.8201355404879,426.8409395973154,446.44072148661246
40,0,3,2,0,34,1,72.01130026419,2,1,796,1,0,513.9,514.0713080786078,483.05555555555554,511.6341523259265
50,1,0,2,2,44,1,91.140589527,3,0,0,1,1,811.0,544.0483089145717,497.28352745424286,538.073570181895
47,1,1,1,4,33,1,69.25594838526,3,1,509,1,1,449.0,488.57966930424647,489.79212598425204,505.0733779362206
36,1,3,1,0,22,1,88.506579458912,5,0,0,1,1,349.2,403.1671801985601,378.39478260869566,385.2535063946059
41,0,0,1,3,27,1,17.4347953105392,5,0,0,1,1,334.0,409.9125962197266,335.04727272727274,343.59486989036975
38,1,3,4,0,23,1,130.29225984555,2,1,887,1,0,623.7,505.46863025734496,590.4,561.463198244854
43,0,3,3,2,31,1,21.7089463727479,6,0,0,1,0,395.1,370.2875047041041,437.32738095238096,419.8140594671165
45,1,0,3,3,35,1,95.9248024668,3,1,261,1,2,566.0,527.2647569110495,564.972972972973,520.5835614052138
43,0,0,2,4,34,1,16.985385221805,4,0,0,1,1,367.0,466.05019846626624,383.49285140562256,356.9691173919143
52,1,0,0,3,41,1,129.0994342008,5,0,0,1,1,402.0,534.5626791290313,497.28352745424286,497.4162741151857
47,1,3,2,0,34,1,68.060794180743,6,0,0,1,0,371.7,380.1670328872596,371.3832214765101,388.37985030054534
29,0,3,4,0,34,1,32.4829693627286,1,1,1331,1,0,592.2,638.2075976482379,605.52,620.3227017168264
60,0,3,0,0,48,1,117.95261138976,1,1,744,2,0,716.4,658.9302550503924,706.925,662.3628870766224
51,0,3,2,1,33,0,0.0,3,0,0,1,0,244.08,326.38850504038214,308.5639024390243,334.4604699021071
56,1,3,1,0,48,1,98.041513517064,3,0,0,1,0,287.1,488.65011800427794,457.0760736196319,457.449057011384
54,1,0,3,1,39,1,130.29090039196,5,0,0,1,1,379.0,520.4032394051719,497.28352745424286,471.5352724434079
52,0,3,3,0,44,1,25.81900465116,1,1,594,1,0,448.2,489.3124659036071,457.0760736196319,500.73751651358646
49,1,1,2,2,33,1,97.98046800044,5,0,0,1,1,459.0,472.5529202931627,459.7978003384095,459.523443489199
48,1,2,0,3,35,1,191.88580947708,2,1,163,1,0,659.4,443.23367641453416,506.254597122302,493.7138358300123
45,1,3,4,0,36,1,113.5431771155,2,1,1381,1,0,608.4,672.7925958862709,664.6999999999999,667.6061099950767
41,0,0,2,2,34,1,63.10827654822,5,0,0,1,0,382.0,419.647402887775,409.4328859060402,424.3397055786556
39,1,0,1,1,25,1,21.06107319858,4,0,0,1,1,398.0,379.6946177067176,426.8409395973154,386.0571085414874
33,0,0,4,2,20,1,16.3750904516136,4,0,0,1,0,289.0,331.000318122247,303.1790909090909,260.4909209747242
33,0,0,2,1,18,1,20.7138819996528,2,1,470,1,1,388.0,383.9333323934627,367.5,403.2634304641219
59,1,3,2,0,36,1,116.407574383152,2,1,878,2,0,644.4,603.3299386263856,732.031,680.1661343873463
45,0,2,2,2,33,1,67.816939212018,4,0,0,1,0,546.0,421.09901278506914,409.4328859060402,439.57550854487005
49,0,2,2,3,37,1,21.5582870160792,4,0,0,1,1,431.0,474.2227483098106,497.28352745424286,488.6945382116684
48,1,0,0,3,34,1,98.877219323,3,1,378,1,1,475.0,472.24489490148136,530.332,491.2640524627715
54,0,3,2,0,47,1,24.2868170491346,3,0,0,1,0,480.6,454.9370586475346,457.0760736196319,452.06948632110357
29,1,1,0,0,14,1,87.53080002408,2,1,566,1,0,334.0,342.2534102395533,310.05862068965524,410.79050631900446
50,0,0,1,2,40,1,19.73738155752,3,1,237,1,1,428.0,431.50557404189215,441.8181818181818,423.1250837082303
61,1,3,2,0,53,1,31.160564014748,3,0,0,1,1,624.6,529.2142089557747,550.8405405405407,558.847677918174
51,0,0,2,5,37,1,70.97075551038,6,0,0,1,0,505.0,442.4412473197232,428.29344978165943,458.5638526165566
43,0,3,4,0,37,1,22.5440024644692,6,0,0,1,0,387.0,396.7886987128148,450.4853146853148,421.2249204994038
48,1,0,1,3,38,1,127.92108500068,2,1,264,1,1,459.0,501.72988033566867,497.28352745424286,455.9823127796133
43,0,1,1,4,27,1,19.1962658309136,4,0,0,1,1,412.0,423.46036089902253,346.7,370.8325743569255
45,0,0,1,3,29,1,24.273850187055,2,1,558,1,1,535.0,464.0479044005485,489.79212598425204,493.16962047805515
30,1,3,4,0,11,1,102.26454587908,3,0,0,1,0,545.4,322.6264142668958,471.80280000000005,373.93989445455196
56,0,0,2,2,53,1,94.042384140276,1,1,1478,1,1,789.0,853.4585794117156,835.375,803.0523198270752
48,0,1,0,4,32,1,65.7465052824,4,0,0,1,1,377.0,474.79351914660344,459.7978003384095,473.2264421124086
52,0,0,4,1,39,1,24.0122028960864,5,0,0,1,1,578.0,469.47845775131856,497.28352745424286,497.9481670329341
51,1,3,0,0,34,1,102.543213631963,6,0,0,1,0,431.1,390.77001780432215,422.4763636363636,420.1892429533038
46,1,0,2,2,31,1,191.87019947808,2,1,487,1,1,524.0,557.1126371881936,506.254597122302,551.248882101566
33,1,0,1,1,24,1,112.95323216856,3,1,220,1,1,332.0,398.5312029764256,344.44,340.9660112063372
47,1,2,4,4,33,0,0.0,3,1,202,1,1,406.4,343.2402729505012,325.2032,380.8961682570226
44,0,0,4,3,35,1,27.591916028544,2,1,763,1,1,654.0,562.2865956198195,631.5266666666666,577.4530300844417
49,1,3,1,0,36,1,68.194966116299,5,0,0,1,0,380.7,392.2300097857939,428.29344978165943,398.92306519800326
48,0,2,0,4,22,1,96.8980675048992,4,0,0,1,1,302.0,439.44313927630196,378.39478260869566,439.1709295415656
42,0,0,3,3,33,1,21.8320347945384,4,0,0,1,1,481.0,462.5108956992642,459.7978003384095,468.3275051813395
37,0,0,3,2,21,1,16.6363934182548,6,0,0,1,2,442.0,435.3145813799351,466.6,385.4524668378042
56,1,2,3,1,48,1,124.37894671176,1,1,1408,1,1,762.0,811.9111769890774,824.3333333333334,790.886988463578
56,0,2,4,2,35,1,24.6969522903168,3,1,480,1,0,488.0,406.8868278196081,437.32738095238096,435.53077980991344
44,1,0,4,1,34,1,91.68041495952,5,0,0,1,1,397.0,481.3456967925431,459.7978003384095,455.3272353944686
42,1,0,2,3,34,1,94.86305510244,2,1,403,1,1,434.0,498.78957687113444,489.79212598425204,491.26321535353696
63,0,3,2,0,54,1,23.8498046069207,4,0,0,3,0,516.6,616.7546983713028,655.5600000000001,580.8279298938533
43,0,3,1,0,27,1,22.9872559047503,3,0,0,1,1,438.3,408.5421510612194,426.8409395973154,425.80972958045874
54,0,3,2,0,32,1,20.1957648139447,5,0,0,1,0,305.1,349.9292309306784,348.75,369.1460923039804
57,0,3,2,0,47,1,23.6225555553433,5,0,0,1,1,576.9,497.21472952875547,550.8405405405407,529.2451658147154
48,0,0,4,4,31,1,70.1187951262896,6,0,0,1,0,422.0,412.5448839430546,409.4328859060402,435.5369835224205
40,0,3,1,1,29,1,21.3950636850888,5,0,0,1,0,376.2,354.3026306492723,409.13650793650794,372.1081571793983
50,0,0,2,2,33,1,23.9390448003,2,1,485,1,1,535.0,461.47685635258574,489.79212598425204,508.8388636085211
53,1,3,2,2,39,1,223.892068586571,1,1,1529,3,1,816.3,1005.2236469260101,755.82,791.0409585226159
43,0,3,1,0,35,1,62.3121239739055,6,0,0,1,0,286.2,400.4965569448965,371.3832214765101,371.29063575870936
33,0,3,3,0,35,1,16.9626142761852,4,0,0,1,0,318.6,404.55374152373577,340.295625,325.011038445421
51,0,0,1,2,41,1,21.637182819252,3,1,331,1,0,556.0,397.6487442527792,450.4853146853148,436.06747028280404
