ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL,CEP_RESIDENCIAL_3,ROTULO_ALVO_MAU
39436,C,15,0,0,1,M,1,0,0,PI,JOSE DE FREITAS,1,SP,Sao Paulo,Jardim alzira,Y,5,1.0,2.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N,SP,Santo Andre,Centro,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,398,398,0
39444,C,20,0,0,1,M,1,0,0,GO,ANAPOLIS,1,GO,ANAPOLIS,VILA UNIAO,Y,67,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,ANAPOLIS,CENTRO,Y,67,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,20,751,751,1
39447,C,25,0,0,1,M,2,0,0,RJ,RI0 DE JANEIRO,1,RJ,Nova Iguacu,CAIOABA,Y,20,1.0,2.0,N,1,679.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,RJ,Nova Iguacu,Maria da Luz,Y,20,0,9.0,2.0,0.0,0.0,0,0,0,0,7,N,54,260,260,0
39450,C,15,0,0,1,F,2,0,0,PE,RECIFE,1,SP,Barueri,Jardim Jzlio,N, ,1.0,18.0,N,0,1029.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Osasco,Vila Osasco,Y,5,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,65,644,644,0
39455,C,15,0,0,1,F,0,1,0, , ,0,PE,PETROLINA,FERNANDO IDALINA,N, ,1.0,0.0,N,1,588.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,PETROLINA,VL EDUARDO,Y,111,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,27,563,563,0
39461,C,20,0,0,1,F,1,0,0,MT,cuiaba,1,MT,CUIABA,CPA 1,Y,71,1.0,20.0,N,1,300.0,0.0,1,0,0,0,0,1,1,40000.0,1,Y,MT,cuiaba,centro politico administrativo,Y,71,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,20,780,780,1
39467,C,10,0,0,1,M,1,0,0,SP,COCOS,1,SP,LUIZ ANTONIO,JD STA SOFIA,Y,14,2.0,0.0,N,0,498.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,SP,LUIZ ANTONIO,RODOVIA,Y,14,0,0.0,0.0,0.0,0.0,0,0,0,0,2,N,23,142,142,0
39472,C,15,0,0,1,F,4,0,0,CE,ARACATI,1,CE,ARACATI,CORREGO DA NICA,N, ,1.0,20.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,ARACATI,CORREGO DA NICA,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,2,N,72,628,628,0
39473,C,10,0,0,1,F,2,1,0,RS,SEBERI,1,RS,PAROBE,NOVA PAROBE,Y,54,1.0,9.0,N,0,459.0,0.0,0,0,0,0,0,1,1,50000.0,1,Y,RS,PAROBE,FUNIL,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,37,956,956,0
39486,C,15,0,0,1,M,2,1,0,PR,Lapa,1,PR,CURITIBA,SANTA CANDIDA,Y,40,1.0,5.0,N,0,850.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,PR,pinhais,taruma,N, ,0,9.0,2.0,9.0,4.0,0,0,0,0,1,N,23,837,837,0
39489,C,10,Web,0,1,F,2,0,0,RS,DILERMANDO DE AGUIAR,1,RS,SANTA MARIA,SALGADO FILHO,N, ,1.0,20.0,N,1,1593.81,0.0,0,0,0,0,0,0,0,15000.0,0,Y,RS,SANTA MARIA,KENNEDY,Y,62,0,9.0,1.0,16.0,3.0,0,0,0,0,1,N,59,970,970,0
39498,C,15,0,0,1,F,4,0,0,CE,CANINDE,1,CE,CAUCAIA,PABUSSU,Y,107,1.0,27.0,N,0,448.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,CAUCAIA,PABUSSU,Y,107,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,47,616,616,0
39507,C,5,0,0,1,F,1,1,0,PR,CALIFORNIA,1,RO,NOVA BRASILANDIA DO OESTE,CENTRO,Y,77,2.0,2.0,N,0,1268.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,RO,NOVA  BRASILANDIA DO OESTE,CENTRO,Y,77,0,9.0,3.0,0.0,0.0,0,0,0,0,1,N,38,789,789,0
39529,C,10,0,0,1,M,2,1,0,PR,ALTO PIQUIRI,1,SP,BARUERI,VILA ENGENHO NOVO,Y,5,1.0,18.0,N,0,508.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BARUERI,ALPHAVILE,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,641,641,0
39532,C,10,0,0,1,F,1,0,0,RS,PORTO ALEGRE,1,RS,Porto Alegre,Sarandi,Y,54,1.0,16.0,N,0,356.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,Porto Alegre,Sarandi,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,911,911,0
39555,C,15,0,0,1,F,0,0,0, , ,0,PE,RECIFE,IPICEB,Y,97,1.0,0.0,N,1,2593.0,0.0,1,1,0,0,0,1,1,0.0,1,N, , , ,N, ,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,61,513,513,0
39562,C,15,0,0,1,F,6,0,0,AP,AMAPA,1,AP,MACAPA,BURITIZAL,Y,123,1.0,28.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,MACAPA,SANTA RITA,Y,123,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,58,689,689,0
39570,C,20,0,0,1,M,2,2,0,PI,PARNAIBA,1,PI,PARNAIBA,JOAO XXIII,N, ,1.0,0.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PI,PARNAIBA,CENTRO,Y,110,0,9.0,5.0,0.0,3.0,0,0,0,0,1,N,34,642,642,0
39574,C,1,0,0,1,F,1,0,0,PA,BELEM,1,AP,Macapa,Bone azul,Y,123,5.0,5.0,N,1,1735.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,MACAPA,LAGUINHO,Y,123,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,689,689,0
39577,C,1,0,0,1,F,6,0,0,PE,CARPINA,1,PE,CARPINA,SENZALA,Y,97,1.0,18.0,N,0,371.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,CARPINA,SAO JOSE,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,558,558,0
39579,C,5,0,0,1,M,2,0,0,CE,FORTALEZA,1,CE,Fortaleza,Bonsucesso,Y,107,1.0,30.0,N,1,494.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,CENTRO,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,605,605,0
39601,C,10,0,0,1,F,3,1,0,RS,PELOTAS,1,RS,PELOTAS,LARANJAL,N, ,1.0,10.0,N,1,550.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,LARANJAL,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,960,960,1
39603,C,5,0,0,1,M,1,0,0,PE,PETROLINA,1,PE,PETROLINA,VILA MOCO,Y,111,1.0,20.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,PETROLINA,PROJETO SENADOR NILO COELHO,Y,111,0,13.0,5.0,0.0,0.0,0,0,0,0,1,N,26,563,563,0
39613,C,25,0,0,1,M,2,1,0,RJ,RIO DE JANEIRO,1,RJ,SAO GONCALO,NOVA CIDADE,Y,20,5.0,5.0,N,0,535.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,SAO GONCALO,ALCANTARA,Y,20,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,244,244,0
39628,C,15,0,0,1,M,2,0,0,MG,IRAI DE MINAS,1,MG,MONTE CARMELO,MORADA DO SOL,N, ,1.0,5.0,N,1,448.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,MONTE CARMELO,VILA NOVA,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,44,385,385,0
39650,C,10,0,0,2,M,2,0,0,PR,ASTORGA,1,PR,ASTORGA,JARDIM LONDRINA,Y,44,1.0,6.0,N,0,778.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,ASTORGA,CENTRO,Y,44,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,33,867,867,0
39656,C,10,0,0,1,F,2,0,0,RS,IRAI,1,RS,PASSO FUNDO,PARQUE LEAO XIII,N, ,1.0,2.0,N,0,400.0,0.0,0,0,0,0,0,1,1,80000.0,1,Y,RS,PASSO FUNDO,CENTRO,Y,61,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,24,990,990,1
39662,C,10,0,0,1,M,2,0,0,PB,TAPEROA,1,SP,SANTA ISABEL,JARDIM NOVO EDEN,Y,5,1.0,16.0,N,1,850.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,ARUJA,PARQUE INDUSTRIAL,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,54,750,750,0
39664,C,15,0,0,1,F,2,1,0, , ,0,RS,VIAMAO,VIAMOPOLIS,Y,54,1.0,6.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PORTO ALEGRE,CENTRO,Y,54,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,39,944,944,1
39670,C,10,0,0,1,M,1,0,0, , ,0,GO,GOIANIRA,LEO LINCE,Y,67,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,GOIANIA,SETOR OESTE,Y,67,0,9.0,3.0,11.0,0.0,0,0,0,0,1,N,60,753,753,0
39672,C,10,0,0,1,F,4,0,0,MG,augusto de lima,1,PR,jaguapita,zona rural,Y,43,4.0,30.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,61,866,866,0
39673,C,10,0,0,1,M,2,0,0,SP,campinas,1,SP,Sao Jose do Rio Preto,Boa Vista,Y,15,1.0,7.0,N,0,537.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,cedral,envernada,Y,15,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,29,150,150,1
39697,C,10,0,0,1,M,2,0,0,RS,nonoai,1,RS,Porto Alegre,Camaqua,Y,54,1.0,20.0,N,0,850.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RS,Porto Alegre,Espirito Santo,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,54,919,919,0
39700,C,10,0,0,1,M,2,2,0,PE,RECIFE,1,SP,SJ RIO PRETO,JD SIMOES,Y,15,1.0,3.0,N,1,552.0,300.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SJ RIO PRETO,TARRAF,Y,15,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,150,150,1
39715,C,20,0,0,1,F,1,1,0, , ,0,RJ,RIO DE JANEIRO,CAMPO GRANDE,Y,20,1.0,0.0,N,1,614.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RJ,RIO DE JANEIRO,CAMPO GRANDE,Y,20,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,27,230,230,0
39717,C,5,0,0,1,F,2,2,0,RN,Assu,1,RN,ASSU,CENTRO,N, ,1.0,28.0,N,1,370.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RN,ASSU,CENTRO,N, ,0,9.0,5.0,9.0,3.0,0,0,0,0,1,N,28,596,596,1
39735,C,1,0,0,1,M,2,0,0,SP,Sao Paulo,1,PE,Jaboatao dos Guararapes,Piedade,Y,97,1.0,2.0,N,0,3047.0,5000.0,1,1,0,1,0,1,1,0.0,1,Y,PE,Jaboatao,Prazeres,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,44,544,544,0
39738,C,15,0,0,1,M,2,1,0, , ,0,RJ,RIO DE JANEIRO,PACIENCIA,Y,20,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,RIO DE JANEIRO,MEIER,Y,20,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,53,235,235,1
39755,C,10,0,0,1,F,1,1,0,RS,PELOTAS,1,RS,PELOTAS,CENTRO,Y,58,2.0,0.0,N,0,595.0,400.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,CENTRO,Y,58,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,38,960,960,0
39763,C,10,0,0,1,M,2,2,0, , ,0,PB,CAMPINA GRANDE,CRUZEIRO,Y,103,1.0,1.0,N,1,1910.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,SAO PAULO, ,Y,103,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,33,581,581,0
39765,C,5,0,0,1,F,1,0,0,BA,CASA NOVA,1,BA,CASA NOVA,TOPOL,Y,85,1.0,6.0,N,1,1089.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,CASA NOVA,CENTRO,N, ,0,12.0,3.0,0.0,0.0,0,0,0,0,1,N,54,473,473,0
39771,C,20,0,0,1,M,1,0,0,SP,BARUERI,1,SP,OSASCO,JARDIM VELOSO,Y,5,1.0,5.0,N,0,736.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,SANTO ANTONIO,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,39,615,615,1
39791,C,15,0,0,1,F,6,0,0,RJ,RIO DE JANEIRO,1,RJ,MENDES,humberto antunes,Y,24,1.0,2.0,N,1,450.0,0.0,1,0,0,0,0,1,1,80000.0,1,Y,RJ,MENDES,CENTRO,N, ,0,12.0,2.0,0.0,0.0,0,0,0,0,1,N,26,267,267,1
39800,C,25,0,0,1,M,2,1,0,RJ,RIO DE JANEIRO,1,RJ,SAO JOAO DA BARRA,ACU,Y,22,1.0,3.0,N,0,899.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,CAMPOS DOS GOITACAZES,CENTRO,Y,22,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,25,280,280,0
39826,C,15,0,0,1,M,1,0,0,AL,CAPELA,1,AL,ATALAIA,JOSE PAULINO,Y,100,1.0,5.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,MACEIO,FAROL,Y,100,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,54,576,576,0
39827,C,20,0,0,1,F,1,2,0,MA,carolina,1,TO,Araguaina,Jardim Paulista,Y,68,1.0,9.0,N,0,519.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,TO,Araguaina,Loteamento Dona Nelcia,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,25,778,778,0
39830,C,25,0,0,1,M,6,0,0,RS,SAO NICOLAU,1,RS,Novo Hamburgo,Canudos,Y,54,1.0,9.0,N,1,520.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,IVOTI,MORADA DOS SOL,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,18,935,935,1
39842,C,10,0,0,1,M,0,0,0, , ,0,PA,BELEM,MANGUEIRAO,Y,117,1.0,0.0,N,1,420.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,BELEM,MARAMBAIA,Y,117,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,47,666,666,0
39844,C,10,0,0,1,F,6,0,0,MG,POUSO ALEGRE,1,MG,POUSO ALEGRE,SAO JOAO,N, ,5.0,38.0,N,0,350.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,MG,POUSO ALEGRE,CENTRO,Y,33,0,13.0,2.0,0.0,0.0,0,0,0,0,1,N,40,375,375,0
39846,C,1,0,0,1,M,1,0,0,MG,ITUIUTABA,1,MG,Ituiutaba,Lagoa azul I,Y,32,1.0,4.0,N,1,429.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,ITUIUTABA,PROGRESSO,Y,32,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,45,383,383,0
39849,C,10,Web,0,1,M,2,1,0,CE,CANINDE,1,CE,CANINDE,CONJUNTO HABITACIONAL,Y,107,5.0,1.0,N,1,396.2,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,CANINDE,ALTO GUARAMIRANGA,Y,107,0,9.0,5.0,9.0,4.0,0,0,0,0,2,N,20,627,627,0
39858,C,10,0,0,1,F,1,2,0,MA,SAO LUIZ,1,PA,JACUNDA,BELA VISTA,N, ,1.0,3.0,N,0,1365.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,JACUNDA,CENTRO,Y,120,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,33,685,685,0
39860,C,25,0,0,1,F,3,0,0,PR,natingui,1,PR,CURITIBA,TATUQUARA,Y,12,2.0,1.0,N,1,815.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,curitiba,centro,Y,40,0,9.0,2.0,0.0,0.0,0,0,0,0,7,N,44,814,814,1
39867,C,15,0,0,1,F,1,0,0,PR,PITANGUINA,1,MT,VARZEA GRANDE,JARDIM DOS ESTADOS,N, ,1.0,10.0,N,1,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,VARZEA GANDE,VARZEA GRANDE,Y,71,0,10.0,2.0,0.0,0.0,0,0,0,0,1,N,50,781,781,0
39874,C,10,Web,0,1,M,1,0,0, , ,0,CE,PACAJUS,ALDEIA PARK,Y,107,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,PACAJUS,ALDEIA PARK,N, ,0,11.0,1.0,11.0,0.0,0,0,0,0,1,N,60,628,628,0
39885,C,15,0,0,2,F,2,1,0,PB,CAJAZEIRAS,1,PE,PETROLINA,QUATI II,Y,111,1.0,10.0,N,0,800.0,0.0,1,1,0,0,0,1,1,25000.0,1,Y,PE,PETROLINA,CENTRO,Y,111,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,35,563,563,0
39892,C,5,0,0,1,F,2,0,0,BA,ARATUIPE,1,BA,JAGUARIPE,SAO BERNARDO,N, ,1.0,50.0,N,1,1025.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,JAGUARIPE,SAO BERNARDO,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,53,444,444,0
39893,C,15,0,0,1,M,6,0,0,RS,SCO LEOPOLDO,1,RS,SAPUCAIA DO SUL,SAO CRISTOVAO,N, ,1.0,10.0,N,1,900.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,RS,SAPUCAIA DO SUL,CENTRO,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,47,932,932,0
39913,C,15,0,0,1,M,2,0,0,RN,NISIA FLORESTA,1,RN,NISIA FLORESTA,CONJ JESSE FREIRE,Y,105,1.0,25.0,N,0,692.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RN,NISIA FLORESTA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,48,591,591,0
39918,C,15,0,0,1,M,2,3,0,PB,ESPERANCA,1,SP,Itaquaquecetuba,Vila Sao Carlos,Y,5,1.0,6.0,N,0,602.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,ITAQUAQUECETUBA,JD MARAGOJIPE,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,859,859,1
39924,C,15,0,0,1,F,1,0,0,PA,SAO MIGUEL DO GUAMA,1,PA,ANANINDEUA,COQURIRO,Y,117,1.0,10.0,N,0,870.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,BENEVIDES,CENTRO,Y,117,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,671,671,1
39934,C,10,0,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,ARARUAMA,PRAIA SECA,Y,22,1.0,2.0,N,0,393.0,0.0,0,0,0,0,0,1,1,0.0,1,N,RJ,ARARUAMA,CENTRO,Y,22,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,289,289,0
39948,C,5,0,0,1,M,2,2,0,MA,LAGO VERDE,1,PA,PARAUAPEBAS,LIBERDADE,Y,120,1.0,12.0,N,1,975.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,PARAUAPEBAS, ,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,35,685,685,0
39956,C,15,0,0,1,F,2,0,0, , ,1,GO,SANTA HELENA,CENTRO,Y,69,1.0,0.0,N,1,1467.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,GO,SANTA HELENA,CENTRO,Y,69,0,9.0,2.0,11.0,0.0,0,0,0,0,2,N,38,759,759,0
39991,C,10,0,0,1,F,6,1,0,BA,JACOBINA,1,BA,JACOBINA,CAIEIRA,Y,85,1.0,6.0,N,1,389.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,BA,JACOBINA,MULTIRAO,Y,85,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,447,447,0
39992,C,5,0,0,1,M,2,0,0,RS,PELOTAS,1,RS,PELOTAS,NAVEGANTES II,Y,58,1.0,5.0,N,1,405.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RR,RIO GRANDE,SAO JOSE DO NORTE,Y,58,0,3.0,2.0,0.0,0.0,0,0,0,0,1,N,42,960,960,1
40000,C,20,0,0,1,M,2,3,0,MA,SAO LUIS,1,MA,SAO LUIS,CONJUNTO SAO RAIMUNDO,Y,125,1.0,18.0,N,1,1517.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,MA,SAO LUIS,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,49,650,650,0
40004,C,15,0,0,1,F,1,0,0,CE,PACAJUS,1,CE,PACAJUS,CROATA II,Y,107,1.0,2.0,N,0,370.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,PACAJUS,ZONA RURAL,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,628,628,0
40008,C,5,0,0,1,M,6,1,0,RN,ASSU,1,RN,ASSU,CENTRO,Y,105,1.0,27.0,N,0,382.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RN,ASSU,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,27,596,596,0
40013,C,10,0,0,1,M,6,3,0,MG,SANTA TEREZA DO BONITO,1,MT,SORRISO,FRATERNIDADE,Y,73,1.0,6.0,N,0,460.0,150.0,0,0,0,0,0,1,1,12000.0,1,Y,MT,SORRISO,VERDES CAMPOS,Y,73,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,788,788,0
40019,C,25,0,0,1,M,2,0,0,GO,GOIANIA,1,GO,GOIANIA,JARDIM NOVO MUNDO,Y,67,1.0,25.0,N,0,1005.0,963.0,1,0,0,0,0,1,1,0.0,1,Y,GO,GOIANIA,JARDIM NOVO MUNDO,Y,67,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,747,747,0
40024,C,10,0,0,1,F,1,0,0, , ,0,PE,GOIANA,CENTRO,Y,97,1.0,0.0,N,1,540.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,GOIANA,CENTRO,Y,97,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,42,559,559,0
40026,C,15,0,0,1,F,1,0,0,RN,NATAL,1,RN,Natal,Lagoa azul,Y,105,1.0,10.0,N,1,746.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RN,Natal,Gramore,Y,105,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,20,591,591,0
40033,C,15,Web,0,1,F,2,0,0,RS,PORTO ALEGRE,1,RS,SAP,CIDADE ALTA,Y,54,1.0,20.0,N,1,1169.47,0.0,1,1,0,0,0,1,1,35000.0,0,Y,RS,CIDADE ALTA, ,Y,54,0,9.0,5.0,6.0,3.0,0,0,0,0,1,N,45,955,955,0
40042,C,5,Web,0,1,M,2,0,0,MS,caceres,1,MS,Ladario,ceac,N, ,1.0,8.0,N,1,455.73,0.0,1,1,0,0,0,0,0,0.0,0,Y,MS,Corumba,Centro,N, ,0,9.0,1.0,9.0,4.0,0,0,0,0,1,N,76,793,793,0
40046,C,25,0,0,1,F,2,0,0,BA,CAMPO FORMOSO,1,SP,Sao Paulo,Parque Novo Santo amaro,Y,5,1.0,4.0,N,0,800.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,VILA SANTANA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,28,587,587,0
40051,C,25,Web,0,1,M,2,3,0,GO,SAO GONCALO DO PARA,1,GO,Goiania,Parque atheneu,Y,67,1.0,14.0,N,1,2014.13,0.0,0,0,0,0,0,0,0,40000.0,1,Y,GO,GOIANIA,SETOR SUL,Y,67,0,9.0,2.0,16.0,3.0,0,0,0,0,2,N,54,748,748,0
40054,C,15,0,0,1,F,2,0,0,PE,RECIFE,1,PE,RECIFE,BRASILIA TEIMOSA,Y,97,1.0,18.0,N,1,1050.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,PE,RECIFE,BO VISTA,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,31,510,510,1
40079,C,25,0,0,1,M,2,0,0,CE,JAGUARIBE,1,CE,Fortaleza,Messejana,N, ,1.0,20.0,N,0,7000.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,CE,Fortaleza,Messejana,Y,107,0,8.0,4.0,0.0,0.0,0,0,0,0,1,N,62,608,608,0
40084,C,10,0,0,1,M,2,0,0,SP,MIRASSOL,1,SP,Sao Jose do Rio Preto,Parque Residencial Dom Lafaiete Libanio,Y,15,1.0,6.0,N,0,628.0,0.0,0,0,0,0,0,1,1,30000.0,1,Y,SP,SAO JOSE DO RIO PRETO,MINI DIST CRISTO REI,Y,15,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,150,150,0
